earthquake name,records name,earthquake date,earthquake time,lat,long,depth,mag,stn_code,stn_lat,stn_long,stn_height,rcd_date,rcd_time,frequency,rcd_duration,direction,scale_factor,max_pga,epi_dist,pick_index_manually,pick_index_kalkan,snr_db_kalkan,tc_5sec,tc_4sec,tc_3sec,tc_2sec,tc_1sec,Pd_5sec,Pd_4sec,Pd_3sec,Pd_2sec,Pd_1sec,Pga_5sec,Pga_4sec,Pga_3sec,Pga_2sec,Pga_1sec,Channel,Scale_factor,PGA_ew,Channel.1,Scale_factor.1,PGA_ns
19990201015200.knt,IBR0039902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,IBR003,36.5915,140.6453,58,1999-02-01, 01:52:09,100Hz,119,U-D,0.0002384185791015,8.25,99.44653105168602,1317,1344.0,32.74106948380654,0.7706086208323693,0.6691962386888504,0.5994739655553579,0.6407703638828611,0.6352682309407431,0.0038736353121173,0.0038403733416706,0.0038403733416706,0.0038403733416706,0.0038403733416706,3.171331034423782,2.9157819425668903,2.9157819425668903,2.515107773941033,2.317691677106396,E-W,0.0002384185791015,17.23,N-S,0.0002384185791015,21.455
19990201015200.knt,IWT0129902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,IWT012,39.3209,141.1378,64,1999-02-01, 01:52:30,100Hz,119,U-D,0.0002384185791015,4.214,247.32499298924236,1150,1286.0,23.774703753796334,0.9405571088716422,0.8667940531356049,0.6672367915189112,0.6307230085392947,0.5274772716784483,0.0042563694662817,0.0042563694662817,0.003288202519968,0.003288202519968,0.0010389250234459,1.3354514681999483,1.3354514681999483,1.1021536933121527,1.1021536933121527,0.2119166919938885,E-W,0.0002384185791015,13.061,N-S,0.0002384185791015,15.148
19990201015200.knt,MYG0029902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG002,38.7262,141.5109,79,1999-02-01, 01:52:21,100Hz,119,U-D,0.0002384185791015,5.31,178.62935386181863,1169,1237.0,29.666754054174863,1.3778186000485684,1.3465871127407154,1.087647221417146,0.745909246512152,0.9322488744864936,0.0026633303269885,0.0026633303269885,0.002150235625434,0.0018748245284742,0.0010467216810239,1.6143519966880342,1.5436076587879235,1.5436076587879235,1.2481430392827442,0.2577384723036285,E-W,0.0002384185791015,19.986,N-S,0.0002384185791015,17.19
19990201015200.knt,MYG0039902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG003,38.7348,141.3106,28,1999-02-01, 01:52:32,100Hz,119,U-D,0.0002384185791015,4.306,180.75054582158089,83,139.0,21.958793915438108,6.220948711947474,6.800637830543146,6.831287724865456,5.946040129585186,5.167522543786987,0.0169382494180308,0.0169382494180308,0.0169382494180308,0.0169382494180308,0.011006034644797,1.7385639252975431,1.4421913940276552,1.4421913940276552,1.4421913940276552,0.3674859250434817,E-W,0.0002384185791015,13.365,N-S,0.0002384185791015,12.269
19990201015200.knt,MYG0049902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG004,38.7292,141.0217,40,1999-02-01, 01:52:33,100Hz,119,U-D,0.0002384185791015,5.342,184.7707927989296,79,163.0,19.68539561839346,1.66033348145501,1.698722358332052,2.122415419873433,2.513093410950562,1.4601605671796958,0.0049174319984272,0.0049174319984272,0.0043587617803822,0.0043373651938102,0.0033771476899607,1.1977478234022014,1.1977478234022014,1.1211952885614969,0.4146130221919896,0.3988066051007619,E-W,0.0002384185791015,12.745,N-S,0.0002384185791015,13.537
19990201015200.knt,MYG0109902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG010,38.4282,141.2809,2,1999-02-01, 01:52:26,100Hz,119,U-D,0.0002384185791015,5.329,147.33316018789466,256,254.0,30.884685704535357,1.8384782549345384,1.940564719831947,1.9714464805089496,2.1589890000550325,3.1182878116541577,0.0139693576642348,0.0139693576642348,0.0139693576642348,0.0139693576642348,0.0139693576642348,1.6961987628829538,1.6961987628829538,1.6961987628829538,1.6106883388745998,0.6680339299977944,E-W,0.0002384185791015,12.459,N-S,0.0002384185791015,13.701
19990201015200.knt,MYG0119902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG011,38.2972,141.5043,30,1999-02-01, 01:52:13,100Hz,119,U-D,0.0002384185791015,16.142,130.95254745273732,1323,1381.0,28.92323174893377,0.8385294905396579,0.6760906605405886,0.4562031084852983,0.4916995749244518,0.7028163285312851,0.0030630882936951,0.0027909373795032,0.0019747178774839,0.0019747178774839,0.0019747178774839,2.863340619631332,2.863340619631332,2.3784165501088728,2.3784165501088728,1.0157941534596835,E-W,0.0002384185791015,49.942,N-S,0.0002384185791015,60.113
19990201015200.knt,MYG0129902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG012,38.3233,141.0272,2,1999-02-01, 01:52:16,100Hz,90,U-D,0.0002384185791015,8.803,141.3953510127021,1185,740.0,30.757281491058883,0.5429116823411884,0.5971153297853903,0.6151050727286198,0.6337602535323661,0.7113920824021004,0.0116960680992204,0.0116960680992204,0.0116960680992204,0.0116960680992204,0.0116960680992204,2.7443329185544223,2.672474826376232,2.672474826376232,2.2663788864396905,1.756362450397522,E-W,0.0002384185791015,9.32,N-S,0.0002384185791015,15.125
19990201015200.knt,MYG0139902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG013,38.2663,140.9293,5,1999-02-01, 01:52:26,100Hz,119,U-D,0.0002384185791015,5.435,138.56557981822925,149,174.0,13.920442776083975,5.734564114959717,5.9177218873712265,6.169635865017465,6.578682435223995,6.561643350662022,0.0592374948368954,0.0592374948368954,0.0592374948368954,0.0592374948368954,0.0561606745360436,2.615429197774445,2.615429197774445,2.615429197774445,2.206037255914445,1.106405548413906,E-W,0.0002384185791015,8.585,N-S,0.0002384185791015,9.557
19990201015200.knt,MYG0159902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG015,38.1049,140.8699,3,1999-02-01, 01:52:13,100Hz,119,U-D,0.0002384185791015,11.737,124.70199151434336,1260,1260.0,39.28570352382754,0.9506995766866356,1.0160763229834209,0.9820551826555368,1.0002588183758858,0.6699300683433645,0.0104172138105653,0.0104172138105653,0.0104172138105653,0.0104172138105653,0.0085812432573432,3.5317851687058,2.901767067258433,1.9609725681196364,1.9270940851026328,1.7408533826752233,E-W,0.0002384185791015,33.845,N-S,0.0002384185791015,31.533
19990201015200.knt,MYG0179902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,MYG017,37.9763,140.7818,35,1999-02-01, 01:52:22,100Hz,119,U-D,0.0002384185791015,8.948,116.69069557296712,251,252.0,23.718581366571563,7.093133271399749,7.169757167538841,7.915680488737684,9.214630856498225,8.265985670122765,0.1267724483099976,0.1267724483099976,0.1267724483099976,0.1267724483099976,0.1267724483099976,5.260825021413836,5.260825021413836,5.260825021413836,3.996615835829812,3.996615835829812,E-W,0.0002384185791015,17.935,N-S,0.0002384185791015,21.74
19990201015200.knt,TCG0069902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,TCG006,36.7639,140.1297,122,1999-02-01, 01:52:27,100Hz,119,U-D,0.0002384185791015,3.278,132.03383395441935,1,38.0,8.686498176322965,1.4863838915063987,1.5214073181305718,1.487721103268521,1.077901479457997,1.0156236526831754,0.0112512005286535,0.0112512005286535,0.0112512005286535,0.010914491585392,0.010914491585392,1.1165155539118543,1.054130394263454,0.9591767409043652,0.9591767409043652,0.9591767409043652,E-W,0.0002384185791015,5.236,N-S,0.0002384185791015,6.976
19990201015200.knt,TCG0149902010152.UD,1999-02-01, 01:52:00,37.12,141.547,49,5.1,TCG014,36.545,140.1742,130,1999-02-01, 01:52:17,100Hz,119,U-D,0.0002384185791015,5.509,137.89465789395115,1038,1069.0,29.9550934927234,0.7073477029068074,0.7432672462876706,0.7883227345550863,0.9472694933854322,1.1675023867398395,0.0060521205161148,0.0060521205161148,0.0060521205161148,0.0060521205161148,0.0060521205161148,2.003611191945769,2.003611191945769,2.003611191945769,1.8398727945853568,1.5977638954507831,E-W,0.0002384185791015,14.954,N-S,0.0002384185791015,19.484
19990201020100.knt,FKS0019902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS001,37.7949,140.9196,9,1999-02-01, 02:02:42,100Hz,119,U-D,0.0002384185791015,6.778,90.110778850781,1451,1451.0,38.73269896239831,0.4133227300958078,0.3414091822833481,0.2593253546620894,0.1916649109533294,0.177130183315115,0.0024679075941694,0.0024679075941694,0.0024679075941694,0.0024679075941694,0.0024679075941694,6.761811901489097,6.761811901489097,6.761811901489097,6.761811901489097,6.761811901489097,E-W,0.0002384185791015,15.656,N-S,0.0002384185791015,20.138
19990201020100.knt,FKS0029902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS002,37.8449,140.6013,42,1999-02-01, 02:02:46,100Hz,119,U-D,0.0002384185791015,2.207,112.68398868908729,1385,1386.0,30.12141613805187,1.7387436899055508,1.7544108352278338,1.6094495030368157,1.245318031529607,0.6612884452098531,0.0048190442542744,0.0048190442542744,0.0048190442542744,0.0042505697085364,0.0028708666300868,2.19609085732927,2.19609085732927,2.19609085732927,2.19609085732927,2.19609085732927,E-W,0.0002384185791015,12.479,N-S,0.0002384185791015,8.774
19990201020100.knt,FKS0049902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS004,37.6799,140.7346,488,1999-02-01, 02:02:43,100Hz,119,U-D,0.0002384185791015,7.886,91.6332036015834,1374,1384.0,32.26041911277519,0.5252881619738711,0.5485163295923081,0.4716007517421351,0.2883702138233205,0.2186363411094854,0.0027405588668894,0.0027405588668894,0.0027405588668894,0.0017546273709812,0.0011516960879208,5.007641645132254,5.007641645132254,5.007641645132254,5.007641645132254,5.007641645132254,E-W,0.0002384185791015,17.506,N-S,0.0002384185791015,19.292
19990201020100.knt,FKS0059902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS005,37.6385,140.9849,16,1999-02-01, 02:02:40,100Hz,119,U-D,0.0002384185791015,4.933,72.85055930506041,1446,1447.0,23.67977871423394,1.3406882564752822,0.9078973009655932,0.8649573727594009,0.9164917363516424,0.8585400848884187,0.0055873662404038,0.0033176212524218,0.0033176212524218,0.0033176212524218,0.0033176212524218,4.928812261797087,4.928812261797087,4.928812261797087,4.928812261797087,4.928812261797087,E-W,0.0002384185791015,7.179,N-S,0.0002384185791015,10.169
19990201020100.knt,FKS0069902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS006,37.5031,140.7588,472,1999-02-01, 02:02:50,100Hz,119,U-D,0.0002384185791015,6.545,78.26890036223281,505,505.0,38.29613969147819,0.8507889814611003,0.7794156014533485,0.8193242918656289,0.7469992766019118,0.7539349292856903,0.0039589264789531,0.0033964050293478,0.0033964050293478,0.0033964050293478,0.0033964050293478,3.6378154328642895,3.6378154328642895,3.6378154328642895,3.6378154328642895,3.6378154328642895,E-W,0.0002384185791015,13.35,N-S,0.0002384185791015,16.54
19990201020100.knt,FKS0079902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS007,37.4061,140.9632,70,1999-02-01, 02:02:38,100Hz,119,U-D,0.0002384185791015,8.21,57.24896164340383,1471,1470.0,36.574767173128855,1.5907239924313776,1.30198934643972,1.0458153176555909,1.0193260832026043,0.9665431970140578,0.0099073296431882,0.0099073296431882,0.0085788307043352,0.0085788307043352,0.0085788307043352,6.714502308046663,6.714502308046663,6.714502308046663,6.714502308046663,5.120520402839873,E-W,0.0002384185791015,15.703,N-S,0.0002384185791015,21.051
19990201020100.knt,FKS0089902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS008,37.4363,140.5668,430,1999-02-01, 02:02:42,100Hz,119,U-D,0.0002384185791015,8.77,90.20517595084354,1460,1459.0,39.334338450712586,0.5303899619934506,0.5531987107316119,0.4740940380735057,0.2670775748634483,0.2030816915093933,0.0024161993607515,0.0024161993607515,0.0023625712760409,0.0023625712760409,0.0023625712760409,8.753588893799662,8.753588893799662,8.753588893799662,8.753588893799662,8.753588893799662,E-W,0.0002384185791015,18.216,N-S,0.0002384185791015,14.031
19990201020100.knt,FKS0099902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS009,37.2778,140.6349,440,1999-02-01, 02:02:41,100Hz,119,U-D,0.0002384185791015,11.863,79.43511235927026,1428,1445.0,22.279571984218023,1.764772570049498,1.63131443131029,1.257211965955234,0.7687570027189898,0.5572704522542703,0.0045565194292498,0.0045565194292498,0.0039353300240208,0.0026307526705551,0.0025122563518098,3.225284064849864,3.225284064849864,3.225284064849864,3.225284064849864,3.225284064849864,E-W,0.0002384185791015,26.803,N-S,0.0002384185791015,25.697
19990201020100.knt,FKS0109902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS010,37.2342,141.0016,50,1999-02-01, 02:02:38,100Hz,119,U-D,0.0002384185791015,8.582,46.68708272676594,1403,1404.0,28.928054188754714,0.5170973041215504,0.5222170863658642,0.4203235607518641,0.3684516257412436,0.3453320449899525,0.0045545769506093,0.0045545769506093,0.0045545769506093,0.0045545769506093,0.0045545769506093,5.349857932311656,5.349857932311656,5.349857932311656,5.349857932311656,5.349857932311656,E-W,0.0002384185791015,31.787,N-S,0.0002384185791015,50.988
19990201020100.knt,FKS0119902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS011,37.0911,140.9035,165,1999-02-01, 02:02:38,100Hz,117,U-D,0.0002384185791015,8.043,54.363549503378245,1459,1475.0,25.32129771433912,1.8993181141663211,2.030270116117135,1.68432412741885,0.9369910731867126,0.3709760804290226,0.0078951181440601,0.0078951181440601,0.0076674248771355,0.0047054607698391,0.0031083216032621,4.486861755008822,4.486861755008822,4.486861755008822,4.486861755008822,4.486861755008822,E-W,0.0002384185791015,11.525,N-S,0.0002384185791015,21.106
19990201020100.knt,FKS0129902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS012,36.9069,140.7929,2,1999-02-01, 02:02:48,100Hz,119,U-D,0.0002384185791015,3.534,68.90077326941795,621,621.0,22.244486394156706,4.292227538336449,4.4674203059005455,3.9316960335417375,2.9186356478198467,1.4854025136105242,0.0064052032966778,0.0064052032966778,0.0064052032966778,0.006122924493592,0.0043009029995802,2.1290505610546857,2.1290505610546857,2.1290505610546857,2.1290505610546857,2.1290505610546857,E-W,0.0002384185791015,6.839,N-S,0.0002384185791015,11.254
19990201020100.knt,FKS0139902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS013,37.09,140.5563,320,1999-02-01, 02:02:51,100Hz,119,U-D,0.0002384185791015,4.936,85.07477439381684,505,504.0,34.45000177890523,1.1676015960063346,0.619445575475017,0.3205875645004086,0.2394159686263216,0.2484672531978907,0.0035658670019493,0.002219305670195,0.0009176471515068,0.0008884323562643,0.0008884323562643,2.0499128285699366,2.0499128285699366,2.0499128285699366,2.0499128285699366,2.0499128285699366,E-W,0.0002384185791015,8.079,N-S,0.0002384185791015,9.675
19990201020100.knt,FKS0149902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS014,36.8683,140.43,178,1999-02-01, 02:02:55,100Hz,119,U-D,0.0002384185791015,1.327,100.75768522133674,313,320.0,25.74615455207598,5.111298663450086,4.734692788363468,4.916202460938279,5.44903027320253,5.64320258252546,0.0062159477095243,0.0062159477095243,0.0062159477095243,0.0062159477095243,0.0062159477095243,1.315209530898514,1.315209530898514,1.315209530898514,1.315209530898514,1.315209530898514,E-W,0.0002384185791015,3.811,N-S,0.0002384185791015,3.167
19990201020100.knt,FKS0169902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS016,37.1228,140.1914,375,1999-02-01, 02:02:47,100Hz,119,U-D,0.0002384185791015,7.343,117.26050662476884,1388,1401.0,28.37750134608285,0.6110511961424233,0.4983877965911825,0.3259057760711575,0.2129659848555623,0.2276354164067475,0.003868664193532,0.0035129587248093,0.0026895841682561,0.0026895841682561,0.0026895841682561,7.341290730412306,7.341290730412306,7.341290730412306,7.341290730412306,7.341290730412306,E-W,0.0002384185791015,17.748,N-S,0.0002384185791015,14.976
19990201020100.knt,FKS0179902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS017,37.2842,140.3689,263,1999-02-01, 02:02:44,100Hz,119,U-D,0.0002384185791015,4.539,102.73757205362,1469,1469.0,28.97738361462578,0.7680385788480456,0.7355789688052362,0.6608027184176448,0.5087868598835745,0.3271236092255994,0.0036978271357377,0.0036978271357377,0.0036978271357377,0.003240540285999,0.003104747341214,4.523779919735506,4.523779919735506,4.523779919735506,4.523779919735506,4.523779919735506,E-W,0.0002384185791015,6.261,N-S,0.0002384185791015,6.164
19990201020100.knt,FKS0199902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS019,37.603,140.4368,235,1999-02-01, 02:02:56,100Hz,119,U-D,0.0002384185791015,7.771,108.4343084817469,313,313.0,15.2078257473428,10.00261345020324,9.371347032139074,10.216451289001522,13.494873205726488,23.194625202355912,0.1273100881512285,0.1273100881512285,0.1273100881512285,0.1273100881512285,0.1273100881512285,5.856119885646555,5.856119885646555,5.856119885646555,5.856119885646555,2.9638891923054445,E-W,0.0002384185791015,9.63,N-S,0.0002384185791015,10.294
19990201020100.knt,FKS0249902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS024,37.3957,140.1325,527,1999-02-01, 02:02:48,100Hz,119,U-D,0.0002384185791015,5.686,125.61568065678006,1372,1390.0,31.0597967792504,3.165195897576566,2.9137201536047947,2.216684672807381,0.9088051865198566,0.2140162744692909,0.0173293909004615,0.0173293909004615,0.0173293909004615,0.0099433506209676,0.0030350762962347,5.658664098593023,5.658664098593023,5.658664098593023,5.658664098593023,5.658664098593023,E-W,0.0002384185791015,12.568,N-S,0.0002384185791015,8.938
19990201020100.knt,FKS0319902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,FKS031,37.3364,140.8132,399,1999-02-01, 02:02:39,100Hz,119,U-D,0.0002384185791015,4.99,65.92042955011584,1465,1458.0,36.49165807009035,4.140745598654555,4.096620780246858,3.506930863272423,2.114718108112522,0.5729773261831742,0.0129345140371821,0.0129345140371821,0.0129345140371821,0.011645101029023,0.0044498513195866,5.009634563324369,5.009634563324369,5.009634563324369,5.009634563324369,5.009634563324369,E-W,0.0002384185791015,6.37,N-S,0.0002384185791015,6.183
19990201020100.knt,IBR0019902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,IBR001,36.7761,140.3569,105,1999-02-01, 02:02:57,100Hz,119,U-D,0.0002384185791015,4.186,110.32755191578455,247,255.00000000000003,21.195107141727306,8.364167500806031,8.990987367207167,10.894681070473773,12.963690630054732,17.79135024095246,0.0181270965518925,0.0181270965518925,0.0181270965518925,0.0181270965518925,0.0181270965518925,1.8843115217988875,1.8843115217988875,1.8843115217988875,1.8843115217988875,1.1230843206961776,E-W,0.0002384185791015,6.114,N-S,0.0002384185791015,7.769
19990201020100.knt,IBR0029902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,IBR002,36.7061,140.7068,9,1999-02-01, 02:02:52,100Hz,119,U-D,0.0002384185791015,2.686,86.22115513978231,419,430.0,22.956336115613727,5.484475251508187,5.085352055603226,4.266703386154517,4.636147872624148,6.352816603834803,0.0043817730411661,0.0043817730411661,0.0043817730411661,0.0043817730411661,0.0043817730411661,0.5303131421224536,0.5303131421224536,0.4819517072566118,0.4485121389973633,0.434147707536251,E-W,0.0002384185791015,4.988,N-S,0.0002384185791015,4.907
19990201020100.knt,IBR0039902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,IBR003,36.5915,140.6453,58,1999-02-01, 02:02:54,100Hz,119,U-D,0.0002384185791015,4.893,98.17411866355565,358,381.0,21.454532968196748,3.269180485438575,2.8311965587731303,2.6244893877315376,2.872445392065975,3.4231538063464235,0.0057832759243538,0.0057832759243538,0.0057832759243538,0.0057832759243538,0.0057832759243538,1.5894013755719392,1.476215799744259,1.476215799744259,1.476215799744259,1.476215799744259,E-W,0.0002384185791015,8.936,N-S,0.0002384185791015,9.55
19990201020100.knt,MYG0159902010201.UD,1999-02-01, 02:01:00,37.136,141.514,48,4.4,MYG015,38.1049,140.8699,3,1999-02-01, 02:02:00,100Hz,119,U-D,0.0002384185791015,3.087,121.75848999970832,57,94.0,18.663317254709906,7.461145498876016,8.165228017102207,8.42535757462226,6.767206110836454,4.378553056684964,0.0118255001168911,0.0118255001168911,0.0118255001168911,0.0107402386558887,0.0067307254094274,1.2521026614180135,1.03159729162631,1.03159729162631,1.03159729162631,0.6287719461223565,E-W,0.0002384185791015,6.142,N-S,0.0002384185791015,8.13
19990201023800.knt,NAR0099902010238.UD,1999-02-01, 02:38:00,33.703,135.48,17,3.5,NAR009,33.938,135.7552,200,1999-02-01, 02:39:12,100Hz,119,U-D,0.0002384185791015,1.804,36.45726246098274,809,814.0,16.694216779691196,5.500755262257355,6.698529738765064,6.441319972704743,4.830720848315381,2.638362644306528,0.003004706069584,0.003004706069584,0.003004706069584,0.0029264597003594,0.0020941107638555,1.80824293145432,1.80824293145432,1.80824293145432,1.80824293145432,1.80824293145432,E-W,0.0002384185791015,2.731,N-S,0.0002384185791015,3.545
19990201023800.knt,TKS0039902010238.UD,1999-02-01, 02:38:00,33.703,135.48,17,3.5,TKS003,33.8716,134.6039,8,1999-02-01, 02:39:24,100Hz,119,U-D,0.0002384185791015,1.27,83.1066053555807,337,340.0,14.891076454861889,6.850533476668439,7.155972799893277,6.041546210654437,3.51010376158794,0.97138700902246,0.0022656764224701,0.0022656764224701,0.0022656764224701,0.0019318608361706,0.0005956245320953,0.708719364294585,0.708719364294585,0.708719364294585,0.708719364294585,0.708719364294585,E-W,0.0002384185791015,3.542,N-S,0.0002384185791015,3.447
19990201023800.knt,WKY0059902010238.UD,1999-02-01, 02:38:00,33.703,135.48,17,3.5,WKY005,33.8938,135.4883,316,1999-02-01, 02:39:06,100Hz,120,U-D,0.0002384185791015,2.881,21.22984973358735,1170,1177.0,21.52388864382461,4.090292359055615,3.761662982343532,3.7474898698595767,4.438747690598594,1.8267836225442555,0.0041406555909844,0.0041406555909844,0.0040547128344755,0.0026391347294419,0.0010385772417956,2.8884028410150853,2.8884028410150853,2.407521484462346,0.6238938782317196,0.4823170062714584,E-W,0.0002384185791015,18.024,N-S,0.0002384185791015,15.168
19990201023800.knt,WKY0089902010238.UD,1999-02-01, 02:38:00,33.703,135.48,17,3.5,WKY008,33.7289,135.3772,4,1999-02-01, 02:39:02,100Hz,119,U-D,0.0002384185791015,8.807,9.9347539923108,1415,1415.0,27.516144608010222,0.8244181214103887,0.7791165623682481,0.5143135190818764,0.3431560891660246,0.4199338710936884,0.0070429726491025,0.0070429726491025,0.0056071826576254,0.0032034889661059,0.0032034889661059,8.828443873332693,8.828443873332693,8.828443873332693,8.828443873332693,8.828443873332693,E-W,0.0002384185791015,40.274,N-S,0.0002384185791015,11.667
19990201023800.knt,WKY0109902010238.UD,1999-02-01, 02:38:00,33.703,135.48,17,3.5,WKY010,33.5503,135.4972,6,1999-02-01, 02:39:06,100Hz,119,U-D,0.0002384185791015,3.189,17.053983026295803,1113,1113.0,22.674710860377097,1.1831264302226063,0.8604798866850186,0.6627608440807029,1.3631544719889903,1.5861179687757474,0.0020803306608324,0.0018391489288987,0.0012734803932914,0.0012734803932914,0.0012734803932914,3.183349832313929,3.183349832313929,3.183349832313929,1.1856970596639465,1.1856970596639465,E-W,0.0002384185791015,4.15,N-S,0.0002384185791015,3.556
19990201023800.knt,WKY0149902010238.UD,1999-02-01, 02:38:00,33.703,135.48,17,3.5,WKY014,33.7053,135.6397,430,1999-02-01, 02:39:05,100Hz,119,U-D,0.0002384185791015,1.251,14.775198102006604,1185,1186.0,19.39287800613214,0.9223823253108772,0.7827023128633579,0.522090045201387,0.6489711141939727,0.7023148801588776,0.0013615597172293,0.0013615597172293,0.0010332167347813,0.0010332167347813,0.0010332167347813,1.2542540881224955,1.2542540881224955,1.2542540881224955,1.2542540881224955,1.2542540881224955,E-W,0.0002384185791015,2.662,N-S,0.0002384185791015,2.4
19990201042900.knt,HKD0619902010429.UD,1999-02-01, 04:29:00,43.353,146.963,46,5.3,HKD061,44.0699,144.9973,64,1999-02-01, 04:30:50,100Hz,119,U-D,0.0002384185791015,1.251,176.9575677814514,354,105.0,12.28672770765704,2.225133517759493,1.8804964268146545,1.4139479706366411,1.5120611034739266,2.4878822699409238,0.0051231936760263,0.0051231936760263,0.0029896383735447,0.0029896383735447,0.0027588942293542,0.6787300999090777,0.603595711835728,0.603595711835728,0.4711619653245151,0.3503730357774879,E-W,0.0002384185791015,4.194,N-S,0.0002384185791015,4.417
19990201042900.knt,HKD0669902010429.UD,1999-02-01, 04:29:00,43.353,146.963,46,5.3,HKD066,43.6619,145.1307,2,1999-02-01, 04:30:41,100Hz,119,U-D,0.0002384185791015,7.061,151.70721567504933,917,937.0,35.48622818925027,1.2241038832462137,1.3612973211825563,1.5288848304696838,1.530041937408135,1.9985575918600351,0.0076147851870821,0.0076147851870821,0.0076147851870821,0.0076147851870821,0.0076147851870821,2.5020907684105884,2.218296806384955,1.4703812763840325,1.0535070081520832,0.4709136553718293,E-W,0.0002384185791015,12.735,N-S,0.0002384185791015,14.031
19990201042900.knt,HKD0699902010429.UD,1999-02-01, 04:29:00,43.353,146.963,46,5.3,HKD069,43.3941,145.1168,25,1999-02-01, 04:30:41,100Hz,119,U-D,0.0002384185791015,6.048,149.28912437221098,892,1032.0,28.71744762235791,3.1384327970052834,3.484402930175192,4.127812454146795,5.279852582000542,4.457537481744002,0.0115175152723625,0.0115175152723625,0.0115175152723625,0.0115175152723625,0.0113042251268647,2.414132732398829,2.414132732398829,1.579416011508926,0.90355670134093,0.2233306641560659,E-W,0.0002384185791015,15.415,N-S,0.0002384185791015,18.997
19990201042900.knt,HKD0709902010429.UD,1999-02-01, 04:29:00,43.353,146.963,46,5.3,HKD070,43.3852,145.284,6,1999-02-01, 04:30:47,100Hz,119,U-D,0.0002384185791015,6.332,135.7628759657962,115,230.00000000000003,21.53622378807136,5.949831544432376,7.17608262036711,7.961729703585702,5.838744182181944,7.425289838076866,0.0206111506015584,0.0206111506015584,0.0206111506015584,0.0181807757455215,0.008999904421247,2.018773441888454,2.018773441888454,1.0720361297642065,0.5724515088042114,0.1367335266851931,E-W,0.0002384185791015,20.456,N-S,0.0002384185791015,16.134
19990201042900.knt,HKD0719902010429.UD,1999-02-01, 04:29:00,43.353,146.963,46,5.3,HKD071,43.2326,145.2604,38,1999-02-01, 04:30:44,100Hz,119,U-D,0.0002384185791015,5.278,138.44496289900036,433,577.0,26.93477502243768,3.469766629405093,3.802942027627078,3.568962531705333,2.581516508120115,2.052035498786924,0.0048114950108978,0.0048114950108978,0.0048114950108978,0.0038585205833923,0.001793880683267,1.5595907573466012,1.244507515039274,1.244507515039274,0.7117332712673763,0.129158402636126,E-W,0.0002384185791015,18.739,N-S,0.0002384185791015,14.856
19990201042900.knt,HKD0729902010429.UD,1999-02-01, 04:29:00,43.353,146.963,46,5.3,HKD072,43.1948,145.5209,46,1999-02-01, 04:30:33,100Hz,126,U-D,0.0002384185791015,14.274,118.0677296547416,1363,1378.0,36.10951260588584,1.8192360755471333,1.858272149462961,1.7305189703874848,1.820817282336377,1.39439515858831,0.0161229354662229,0.0161229354662229,0.0161229354662229,0.0161229354662229,0.012246243034651,4.741354941468436,4.741354941468436,4.741354941468436,4.610425372623375,3.56666539490694,E-W,0.0002384185791015,50.045,N-S,0.0002384185791015,80.84
