earthquake name,records name,earthquake date,earthquake time,lat,long,depth,mag,stn_code,stn_lat,stn_long,stn_height,rcd_date,rcd_time,frequency,rcd_duration,direction,scale_factor,max_pga,epi_dist,pick_index_manually,pick_index_kalkan,snr_db_kalkan,tc_5sec,tc_4sec,tc_3sec,tc_2sec,tc_1sec,Pd_5sec,Pd_4sec,Pd_3sec,Pd_2sec,Pd_1sec,Pga_5sec,Pga_4sec,Pga_3sec,Pga_2sec,Pga_1sec,Channel,Scale_factor,PGA_ew,Channel.1,Scale_factor.1,PGA_ns
19960523183600.knt,IWT0089605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT008,39.0815,141.7083,50,1996-05-23, 18:37:43,100Hz,59,U-D,0.0002384185791015,16.667,70.7885135399485,1432,1437.0,40.374525733396815,0.6214053267962298,0.627224988137324,0.5548873048209132,0.5475471703737064,0.4432370622042897,0.0082753357618436,0.0082753357618436,0.0082753357618436,0.0082753357618436,0.0082753357618436,7.384992774228535,7.384992774228535,7.384992774228535,7.384992774228535,7.384992774228535,E-W,0.0002384185791015,23.249,N-S,0.0002384185791015,36.877
19960523183600.knt,IWT0099605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT009,39.0187,141.4031,150,1996-05-23, 18:37:45,100Hz,77,U-D,0.0002384185791015,19.334,88.68253278358311,1480,1490.0,37.47022680271674,0.876917369576557,0.93917464657672,0.9823360717809372,0.9715031648357302,1.114495694462993,0.0074798291024375,0.0074798291024375,0.0074798291024375,0.0074798291024375,0.0074798291024375,9.427755136412536,9.427755136412536,9.427755136412536,9.427755136412536,9.427755136412536,E-W,0.0002384185791015,48.561,N-S,0.0002384185791015,96.767
19960523183600.knt,IWT0109605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT010,38.9334,141.1173,37,1996-05-23, 18:37:49,100Hz,60,U-D,0.0002384185791015,11.876,108.21529123878128,1374,1380.0,28.952856104901947,3.997014220207214,4.142928803546938,4.275355622792899,4.066455784763561,6.877773726122566,0.0285864086483119,0.0285864086483119,0.0285864086483119,0.0285864086483119,0.0257346705078187,5.347165290828516,5.347165290828516,5.347165290828516,5.347165290828516,3.4944358874504253,E-W,0.0002384185791015,24.358,N-S,0.0002384185791015,35.912
19960523183600.knt,IWT0119605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT011,39.1454,141.152,45,1996-05-23, 18:37:58,100Hz,59,U-D,0.0002384185791015,6.547,114.4192751361542,569,608.0,26.218630435761145,0.7034089876443654,0.6472450110583311,0.5535724386553517,0.5495048859093504,0.5591631040363002,0.0033202398411291,0.0028961047012474,0.0022907235731597,0.0020606065217042,0.0017132986320296,2.759401296537186,1.6066271928758362,1.6066271928758362,1.3070853391836197,0.9870331921369802,E-W,0.0002384185791015,9.038,N-S,0.0002384185791015,9.515
19960523183600.knt,IWT0129605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT012,39.3209,141.1378,64,1996-05-23, 18:37:52,100Hz,74,U-D,0.0002384185791015,11.079,125.82623086428858,1326,1370.0,32.16117449587581,0.6690133573660281,0.3813584948044624,0.3440547790782302,0.4605185436053292,0.6190751694533332,0.0045839146410149,0.0025987968042238,0.0019559962794796,0.0019559962794796,0.0011883571507514,2.2678434650673687,2.2678434650673687,2.2678434650673687,1.5218727937041423,1.3135751901962396,E-W,0.0002384185791015,40.302,N-S,0.0002384185791015,22.935
19960523183600.knt,IWT0139605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT013,39.3367,141.5378,272,1996-05-23, 18:37:48,100Hz,64,U-D,0.0002384185791015,31.964,101.3291358879882,1352,1367.0,44.46887764618602,1.6518733526293736,1.562836079763639,1.2050356814272762,0.6584294062639395,0.4939124799109287,0.0084771392152785,0.0084771392152785,0.008227056595568,0.0058723761178978,0.0034834742900586,5.58895348903518,5.58895348903518,5.58895348903518,5.58895348903518,5.58895348903518,E-W,0.0002384185791015,43.062,N-S,0.0002384185791015,72.62
19960523183600.knt,IWT0149605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT014,39.4844,141.147,86,1996-05-23, 18:37:06,100Hz,59,U-D,0.0002384185791015,5.305,136.6697727756293,66,87.0,24.5063925284686,1.705213797234696,1.8842087561180816,2.037504285761454,1.7544457285086157,1.5412681946543747,0.0067751591899813,0.0067751591899813,0.0067751591899813,0.0067751591899813,0.0042101296623615,1.5559793915056588,1.5559793915056588,1.5559793915056588,1.5559793915056588,1.0064669980725771,E-W,0.0002384185791015,8.605,N-S,0.0002384185791015,12.697
19960523183600.knt,IWT0179605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT017,39.6336,141.4376,630,1996-05-23, 18:37:53,100Hz,299,U-D,0.0002384185791015,15.776,132.62017120850263,1294,1310.0,31.24376650143628,2.253169861984727,2.1882629406118124,1.8770487473589168,1.0684946236076485,0.6942801917601937,0.0091309494562072,0.0091309494562072,0.0084768577416157,0.0060069403817777,0.0028784265394039,3.7788413220956687,3.585996846505193,3.559153198438455,3.559153198438455,2.376456161270055,E-W,0.0002384185791015,29.442,N-S,0.0002384185791015,37.515
19960523183600.knt,IWT0189605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT018,39.6953,141.1478,125,1996-05-23, 18:37:55,100Hz,63,U-D,0.0002384185791015,7.003,153.3626408950687,1395,1400.0,31.55737673085192,1.5536442411563176,1.6035456909192314,1.4881101056953527,1.1850765373864691,0.905750636037216,0.004141519919226,0.004141519919226,0.004141519919226,0.004141519919226,0.0031332796411021,2.1842367900639323,2.1842367900639323,2.1842367900639323,2.1842367900639323,2.066789283284535,E-W,0.0002384185791015,12.822,N-S,0.0002384185791015,12.897
19960523183600.knt,IWT0209605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT020,39.7841,141.3295,690,1996-05-23, 18:37:02,100Hz,63,U-D,0.0002384185791015,10.595,151.64570139008526,670,719.0,27.92869529317329,1.680885900694953,1.7059938954232563,1.9038641578184552,1.9251047682384377,2.048237471940417,0.0049974321154828,0.0043290873138581,0.0043290873138581,0.0043290873138581,0.0038400037545502,1.9052679226020977,1.9052679226020977,1.9052679226020977,1.8718393600340504,0.9796581213941372,E-W,0.0002384185791015,15.809,N-S,0.0002384185791015,12.548
19960523183600.knt,IWT0219605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,IWT021,39.9203,141.082,282,1996-05-23, 18:37:02,100Hz,67,U-D,0.0002384185791015,4.106,176.29609955524984,1057,1093.0,36.81401629092975,1.2610341077598242,1.2319416842924298,1.204314561440048,0.8370013333725818,0.656603528671598,0.0031437878714941,0.0031437878714941,0.0024604772859539,0.0019308870648295,0.0010094058828739,1.1306660645673468,1.1306660645673468,0.8704697603565288,0.6252170573863948,0.522826905134711,E-W,0.0002384185791015,17.939,N-S,0.0002384185791015,22.757
19960523183600.knt,MYG0019605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG001,38.9015,141.5684,48,1996-05-23, 18:37:43,100Hz,65,U-D,0.0002384185791015,40.916,70.21201736080744,1437,1437.0,54.89342212483473,0.2678674366332821,0.267484455692103,0.2460468614614305,0.2070627638966983,0.1594185275930081,0.0153658546748232,0.0153658546748232,0.0153658546748232,0.0153658546748232,0.0153658546748232,40.94271048650478,40.94271048650478,40.94271048650478,40.94271048650478,40.94271048650478,E-W,0.0002384185791015,84.43,N-S,0.0002384185791015,47.089
19960523183600.knt,MYG0029605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG002,38.7262,141.5109,79,1996-05-23, 18:37:43,100Hz,80,U-D,0.0002384185791015,35.745,70.09026022521184,1437,1470.0,27.54006358737208,1.3967615343684057,1.4519039442675534,1.1678903470788322,0.6283753574975837,0.3449006785302377,0.0134817219614873,0.0134817219614873,0.0128654863983725,0.008606975900609,0.0048093912623274,9.678977187106252,8.44842917309171,8.44842917309171,8.44842917309171,8.203467099772961,E-W,0.0002384185791015,68.756,N-S,0.0002384185791015,140.981
19960523183600.knt,MYG0039605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG003,38.7348,141.3106,28,1996-05-23, 18:37:46,100Hz,63,U-D,0.0002384185791015,21.183,87.46934626396144,1371,1383.0,41.76405871264112,0.3201794008027638,0.3604881592109748,0.3970348258985705,0.3982802110315795,0.4396494952323088,0.0033913012949047,0.0033913012949047,0.0033913012949047,0.0033913012949047,0.0033913012949047,7.974139159941235,6.07408868710243,5.796032462528056,5.796032462528056,4.555664899742062,E-W,0.0002384185791015,47.464,N-S,0.0002384185791015,50.337
19960523183600.knt,MYG0049605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG004,38.7292,141.0217,40,1996-05-23, 18:37:50,100Hz,70,U-D,0.0002384185791015,10.232,112.39172107823494,1352,1367.0,33.56127279520529,0.4971002881500338,0.5139642011701873,0.4834697480481109,0.4904267750036405,0.5731963003539425,0.0056324767141842,0.0056324767141842,0.0056324767141842,0.0056324767141842,0.0056324767141842,5.072951235164605,5.072951235164605,5.072951235164605,5.072951235164605,3.042332498004213,E-W,0.0002384185791015,40.344,N-S,0.0002384185791015,37.155
19960523183600.knt,MYG0059605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG005,38.7992,140.6507,300,1996-05-23, 18:37:56,100Hz,66,U-D,0.0002384185791015,8.509,145.11295342581573,1184,1216.0,33.61077910176452,1.516661018658574,1.4715232627727397,1.2703541407615715,1.281937516072021,1.115635976133755,0.0069250831370978,0.0069090333616045,0.0037264194572926,0.0035690652131441,0.0034429109198318,3.561782682535012,3.561782682535012,3.561782682535012,3.561782682535012,1.480954989959958,E-W,0.0002384185791015,16.18,N-S,0.0002384185791015,16.066
19960523183600.knt,MYG0069605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG006,38.5801,140.9654,20,1996-05-23, 18:37:51,100Hz,66,U-D,0.0002384185791015,6.802,117.36013605017642,1331,1178.0,28.936565310380903,0.7483389297370197,0.6229034489757583,0.6567628405440872,0.7495598691908579,0.3914891564098615,0.0085382229801293,0.0085382229801293,0.0085382229801293,0.0085382229801293,0.0035720174170349,5.304714512624713,5.304714512624713,5.304714512624713,5.304714512624713,4.182919373964555,E-W,0.0002384185791015,18.982,N-S,0.0002384185791015,17.532
19960523183600.knt,MYG0089605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG008,38.5766,141.4518,5,1996-05-23, 18:37:44,100Hz,64,U-D,0.0002384185791015,23.644,75.30423596827542,1414,1426.0,34.474207917366535,0.5108556386851724,0.4043416028646087,0.3630524202845065,0.3511963599128038,0.1922951693899726,0.0061762738871506,0.0061762738871506,0.0052213677421911,0.0044478526830667,0.0041829245225555,18.208948552512364,18.208948552512364,18.208948552512364,18.208948552512364,18.208948552512364,E-W,0.0002384185791015,25.352,N-S,0.0002384185791015,41.742
19960523183600.knt,MYG0099605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG009,38.4466,140.8874,25,1996-05-23, 18:37:04,100Hz,59,U-D,0.0002384185791015,5.409,126.07790045851834,119,134.0,21.06591119820541,3.031108969430903,3.232942239588372,3.1786399908738003,2.6459779284562863,1.6503353487644763,0.016235403376358,0.016235403376358,0.016235403376358,0.016235403376358,0.0140123304656353,2.552155304842079,2.552155304842079,2.552155304842079,2.552155304842079,2.552155304842079,E-W,0.0002384185791015,8.302,N-S,0.0002384185791015,7.717
19960523183600.knt,MYG0109605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG010,38.4282,141.2809,2,1996-05-23, 18:37:47,100Hz,72,U-D,0.0002384185791015,12.481,93.17960548597355,1354,1368.0,32.77931079882508,0.3181613141046555,0.3178338074182525,0.3334781131490253,0.3359820825724354,0.298975347823865,0.0039827922862284,0.0039827922862284,0.0039827922862284,0.0039827922862284,0.0039827922862284,3.713273396807635,3.713273396807635,3.703410062041644,3.703410062041644,3.487067937985899,E-W,0.0002384185791015,61.689,N-S,0.0002384185791015,45.004
19960523183600.knt,MYG0119605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG011,38.2972,141.5043,30,1996-05-23, 18:37:45,100Hz,89,U-D,0.0002384185791015,128.019,80.75390177367524,1404,1436.0,27.758222853106325,0.2723764395293406,0.2208910233492195,0.1877062856552381,0.183767448980963,0.1823790047088105,0.0088815642955772,0.0088815642955772,0.0079852279305056,0.0079852279305056,0.0079852279305056,23.4825321743142,23.4825321743142,19.477478779920624,19.477478779920624,16.908448772257216,E-W,0.0002384185791015,557.839,N-S,0.0002384185791015,567.939
19960523183600.knt,MYG0129605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG012,38.3233,141.0272,2,1996-05-23, 18:37:50,100Hz,61,U-D,0.0002384185791015,9.721,117.76194903623356,1391,1405.0,31.79837307717518,5.062492253256615,5.207737326355929,4.737266127074549,2.4521460464435454,0.6106796179662494,0.048271497790551,0.048271497790551,0.0449689410536474,0.0283791684573097,0.008203068280549,4.3020737807654506,4.3020737807654506,4.3020737807654506,4.3020737807654506,4.3020737807654506,E-W,0.0002384185791015,16.709,N-S,0.0002384185791015,10.59
19960523183600.knt,MYG0139605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG013,38.2663,140.9293,5,1996-05-23, 18:37:59,100Hz,59,U-D,0.0002384185791015,6.27,127.92138524910862,635,665.0,32.97245677821704,0.8171091752312527,0.731201749079774,0.7478768467191894,0.7718352799538241,0.6747148416800699,0.0047923700286094,0.0045372765837177,0.0045372765837177,0.0045372765837177,0.0026260962486239,2.955479860418914,2.955479860418914,2.955479860418914,2.955479860418914,1.678631367144022,E-W,0.0002384185791015,14.26,N-S,0.0002384185791015,18.431
19960523183600.knt,MYG0159605231836.UD,1996-05-23, 18:36:00,38.653,142.313,39,5.0,MYG015,38.1049,140.8699,3,1996-05-23, 18:37:54,100Hz,73,U-D,0.0002384185791015,5.644,139.77638718511713,1311,1355.0,31.846538157173782,0.4442815479243558,0.4261001836323642,0.4192390207010781,0.4541215178852626,0.6687879857457603,0.0115685297125827,0.0115685297125827,0.0115685297125827,0.0115685297125827,0.0114091890322888,3.203304098968288,3.203304098968288,3.203304098968288,3.203304098968288,1.4470048257675732,E-W,0.0002384185791015,13.42,N-S,0.0002384185791015,21.299
19960526045100.knt,FKS0049605260451.UD,1996-05-26, 04:51:00,36.72,141.297,41,4.2,FKS004,37.6799,140.7346,488,1996-05-26, 04:52:31,100Hz,59,U-D,0.0002384185791015,2.575,117.7863767400133,4,178.0,13.686732056059538,13.206891955186144,13.845458505875834,11.25827723101312,6.792918560739532,2.9481624023299937,0.0843927271167355,0.0843927271167355,0.0843927271167355,0.0704862907483381,0.0310060146045453,1.5764579281278208,1.5764579281278208,1.2260007583127654,0.8154714499176712,0.0997363569933654,E-W,0.0002384185791015,4.371,N-S,0.0002384185791015,7.116
19960526045100.knt,FKS0059605260451.UD,1996-05-26, 04:51:00,36.72,141.297,41,4.2,FKS005,37.6385,140.9849,16,1996-05-26, 04:52:28,100Hz,59,U-D,0.0002384185791015,1.495,105.80902922614452,265,265.0,24.98035118204846,8.088044635579543,8.549758242305876,10.351729818362193,13.202450289453743,15.360874693350873,0.0124638414000218,0.0124638414000218,0.0124638414000218,0.0124638414000218,0.0124638414000218,1.2580867895595182,1.2580867895595182,1.2580867895595182,1.0577195519541365,0.569256263592271,E-W,0.0002384185791015,3.907,N-S,0.0002384185791015,3.046
19960526045100.knt,FKS0089605260451.UD,1996-05-26, 04:51:00,36.72,141.297,41,4.2,FKS008,37.4363,140.5668,430,1996-05-26, 04:52:27,100Hz,59,U-D,0.0002384185791015,2.57,102.66444631510196,370,382.0,27.25957078947701,8.250474509710683,6.750307295303911,5.489483212498853,5.764389858141482,8.392049363834115,0.0171969798554424,0.0171969798554424,0.0171969798554424,0.0171969798554424,0.0171969798554424,2.537927482645869,2.537927482645869,2.537927482645869,2.537927482645869,2.537927482645869,E-W,0.0002384185791015,6.757,N-S,0.0002384185791015,5.928
19960526045100.knt,FKS0099605260451.UD,1996-05-26, 04:51:00,36.72,141.297,41,4.2,FKS009,37.2778,140.6349,440,1996-05-26, 04:52:24,100Hz,59,U-D,0.0002384185791015,2.654,85.46445932979796,442,454.0,19.132286730921336,9.313879699573851,7.361279278917915,5.919766173181845,6.080180589944094,8.278102039144875,0.0467675265567249,0.0467675265567249,0.0467675265567249,0.0467675265567249,0.0467675265567249,2.244493488241313,2.244493488241313,2.244493488241313,2.244493488241313,2.244493488241313,E-W,0.0002384185791015,3.867,N-S,0.0002384185791015,6.096
19960526045100.knt,FKS0109605260451.UD,1996-05-26, 04:51:00,36.72,141.297,41,4.2,FKS010,37.2342,141.0016,50,1996-05-26, 04:52:20,100Hz,59,U-D,0.0002384185791015,1.549,62.910283171613656,598,598.0,27.79126743267686,10.4467831717272,9.08619225163863,6.691433878077516,3.911037919947938,1.7306366739596055,0.0188891820760597,0.0188891820760597,0.0169999670400293,0.0108955677726892,0.0045258705547952,0.8342813897127391,0.8342813897127391,0.8342813897127391,0.7363407741513932,0.7363407741513932,E-W,0.0002384185791015,3.967,N-S,0.0002384185791015,3.27
